Rank	Word	Frequency	Frequency per million	Zipf value	IPA
262	parede	112	60.8509	4.7843	p a ɾ e ð e̝
262	tirar	112	60.8509	4.7843	t i ɾ a ɾ
263	castelo	111	60.3076	4.7804	k a s t ɛ l o̝  |  k æ s t ɛ l o̝
263	cen	111	60.3076	4.7804	θ e ŋ
263	cristo	111	60.3076	4.7804	k ɾ i s t o̝
263	saia	111	60.3076	4.7804	s a j a̝
264	saída	109	59.221	4.7725	s a i ð a̝
265	cear	108	58.6777	4.7685	s e a ɾ  |  θ e a ɾ
266	abrir	107	58.1344	4.7644	a β r i r
266	chave	107	58.1344	4.7644	t͡ʃ a β e̝
266	próximo	107	58.1344	4.7644	p ɾ ɔ k s i m ʊ
266	vés	107	58.1344	4.7644	b ɛ s
267	querer	106	57.5911	4.7604	k e ɾ e ɾ
268	lixo	105	57.0478	4.7562	l i ʃ o̝
268	luns	105	57.0478	4.7562	l u ŋ s
269	españa	104	56.5044	4.7521	e s p a ɲ ɐ
270	val	103	55.9611	4.7479	b a l
271	coidar	102	55.4178	4.7436	k o j ð a ɾ
271	golpe	102	55.4178	4.7436	ɡ ɔ l p e̝
272	abrigo	101	54.8745	4.7394	a β ɾ i ɣ o̝
272	alén	101	54.8745	4.7394	a l e ŋ  |  a l ɛ ŋ
272	inferno	101	54.8745	4.7394	i ɱ f ɛ ɾ n o̝
273	nadal	100	54.3312	4.735	n a ð a l
273	terreo	100	54.3312	4.735	t ɛ r e o̝
274	meter	99	53.7879	4.7307	m e t e ɾ
274	nariz	99	53.7879	4.7307	n a ɾ i s  |  n a ɾ i θ
275	porén	98	53.2446	4.7263	p o ɾ e ŋ
276	aceiro	96	52.158	4.7173	a s e j ɾ o̝  |  a θ e j ɾ o̝
276	presa	96	52.158	4.7173	p ɾ e s a̝
277	alcalde	95	51.6146	4.7128	a l k a l ð e̝
277	bandeira	95	51.6146	4.7128	b a n d e j ɾ a̝
277	delas	95	51.6146	4.7128	d ɛ l ɐ s
277	piscina	95	51.6146	4.7128	p i s θ i n ɐ
277	sombra	95	51.6146	4.7128	s o m b ɾ a
278	roubar	94	51.0713	4.7082	r o w β a ɾ
278	xuíz	94	51.0713	4.7082	ʃ u i θ
279	lembrar	93	50.528	4.7035	l e m b ɾ a ɾ
279	peixe	93	50.528	4.7035	p e j ʃ  |  p e j ʃ e̝
279	risco	93	50.528	4.7035	r i s k o̝
280	dona	92	49.9847	4.6988	d o n a̝
280	escoller	92	49.9847	4.6988	e s k o ʎ e ɾ
280	intención	92	49.9847	4.6988	i n t e n θ j o ŋ
280	praza	92	49.9847	4.6988	p ɾ a s a̝  |  p ɾ a θ a̝
280	trinta	92	49.9847	4.6988	t r i n t a̝
281	cativo	91	49.4414	4.6941	k a t i β o̝
281	imaxinar	91	49.4414	4.6941	i m a ʃ i n a ɾ
281	pasada	91	49.4414	4.6941	p a s a ð a̝
282	perda	89	48.3548	4.6844	p ɛ ɾ ð a̝
283	granxa	88	47.8115	4.6795	ɡ ɾ a n ʃ a̝
283	reloxo	88	47.8115	4.6795	r e l ɔ  |  r e l ɔ ʃ o̝
283	rostro	88	47.8115	4.6795	r o s t ɾ o̝
284	outeiro	87	47.2681	4.6746	o w t e j ɾ o
285	bosque	86	46.7248	4.6695	b ɔ s k e
286	cona	83	45.0949	4.6541	k o n a̝
286	escenario	83	45.0949	4.6541	e s e n a ɾ j o  |  e s θ e n a ɾ j o
287	area	82	44.5516	4.6489	a ɾ e a̝
287	artista	82	44.5516	4.6489	a ɾ t i s t ɐ
287	xantar	82	44.5516	4.6489	ʃ a n t a ɾ
288	franco	81	44.0083	4.6435	f r a ŋ k o̝  |  f ɾ a ŋ k ʊ
288	linguaxe	81	44.0083	4.6435	l i ŋ ɡ w a ʃ e̝
289	arranxar	80	43.465	4.6381	a r a n ʃ a ɾ
289	peito	80	43.465	4.6381	p e j t o̝
290	acadar	79	42.9216	4.6327	a k a ð a ɾ
290	perna	79	42.9216	4.6327	p ɛ ɾ n a̝
291	coroa	78	42.3783	4.6271	k o ɾ o a̝  |  k ɾ o a̝
292	foder	77	41.835	4.6215	f o ð e ɾ
292	rexión	77	41.835	4.6215	r e ʃ j o ŋ
292	rusia	77	41.835	4.6215	r u s j a
293	maría	76	41.2917	4.6159	m ɐ ɾ i ɐ
293	valente	76	41.2917	4.6159	b a l ɛ n t e̝
294	actor	75	40.7484	4.6101	a k t o ɾ
294	cincuenta	75	40.7484	4.6101	θ i n k w e n t ɐ
295	berrar	74	40.2051	4.6043	b e r a ɾ
295	botella	74	40.2051	4.6043	b o t ɛ ʎ ɐ
295	limpar	74	40.2051	4.6043	l i m p a ɾ
295	pago	74	40.2051	4.6043	p a ɣ o̝
296	teito	73	39.6618	4.5984	t e j t o̝
296	tormenta	73	39.6618	4.5984	t o ɾ m e n t a̝  |  t o ɾ m ɛ n t a̝
297	paixón	72	39.1185	4.5924	p a j ʃ o ŋ
298	cerca	71	38.5752	4.5863	s e ɾ k a̝  |  θ e ɾ k a̝
298	cheiro	71	38.5752	4.5863	t͡ʃ e j ɾ o̝  |  t͡ʃ ɛ j ɾ o̝
298	sopa	71	38.5752	4.5863	s o p a̝
299	aninovo	70	38.0318	4.5801	a n i n ɔ β o̝
299	canda	70	38.0318	4.5801	k a n d a̝
299	gando	70	38.0318	4.5801	ɡ a n d o̝
