Rank	Word	Frequency	Frequency per million	Zipf value
199	beleg	19	179.0291	5.2529
199	bil	19	179.0291	5.2529
199	buanoc'h	19	179.0291	5.2529
199	d'en	19	179.0291	5.2529
199	digorit	19	179.0291	5.2529
199	diwelus	19	179.0291	5.2529
199	drouk	19	179.0291	5.2529
199	evel-just	19	179.0291	5.2529
199	evel-se	19	179.0291	5.2529
199	fouzhet	19	179.0291	5.2529
199	ger	19	179.0291	5.2529
199	gompagnunezh	19	179.0291	5.2529
199	grevus	19	179.0291	5.2529
199	gwech	19	179.0291	5.2529
199	hennezh	19	179.0291	5.2529
199	karout	19	179.0291	5.2529
199	koulskoude	19	179.0291	5.2529
199	krakoù	19	179.0291	5.2529
