Rank	Word	Frequency	Frequency per million	Zipf value	IPA
397	kekuasaan	4695	45.5411	4.6584	k ə k u a s a a n
398	taksi	4634	44.9494	4.6527	t a k̚ s i
399	siswa	4600	44.6196	4.6495	s ɪ s w a
400	memasak	4599	44.6099	4.6494	m ə m a s a k̚
401	ragu	4578	44.4062	4.6474	r a ɡ u
402	kaisar	4534	43.9794	4.6432	k a i s a r
403	bangsat	4487	43.5235	4.6387	b a ŋ s a t
404	beliau	4485	43.5041	4.6385	b ə l i a u̯
405	proses	4450	43.1646	4.6351	p r o s ɛ s
406	pantat	4403	42.7087	4.6305	p a n t a t̚
407	kaca	4398	42.6602	4.63	k a t͡ʃ a
408	bapak	4361	42.3013	4.6264	b a p a ʔ
409	komunikasi	4254	41.2634	4.6156	k o m u n i k a s i
410	menyatakan	4230	41.0306	4.6131	m ə ɲ a t a k a n
411	muka	4175	40.4971	4.6074	m u k a
412	menjijikkan	4174	40.4874	4.6073	m ə n d͡ʒ i d͡ʒ ɪ ʔ k a n
413	menyebar	4145	40.2061	4.6043	m ə ɲ ə b a r
414	china	4142	40.177	4.604	t͡ʃ ɪ n a
415	cuaca	4111	39.8763	4.6007	t͡ʃ u a t͡ʃ a
416	abad	4089	39.6629	4.5984	a b a t̚
417	kolam	4073	39.5077	4.5967	k o l a m
418	kepolisian	4068	39.4592	4.5961	k ə p o l i s i a n
419	lurus	4036	39.1489	4.5927	l u r u s
420	arti	3975	38.5572	4.5861	a r t i
421	sayap	3945	38.2662	4.5828	s a j a p̚
422	kuil	3940	38.2177	4.5823	k u ɪ l
423	aktif	3890	37.7327	4.5767	a k̚ t ɪ f  |  a k̚ t ɪ p
424	kelinci	3865	37.4902	4.5739	k ə l ɪ n t͡ʃ i
425	lompat	3862	37.4611	4.5736	l ɔ m p a t̚
426	perut	3844	37.2865	4.5716	p ə r ʊ t̚
427	pemeriksaan	3811	36.9664	4.5678	a b o n ə m ɛ n
428	dokumen	3797	36.8306	4.5662	d o k u m ɛ n
429	lengan	3788	36.7433	4.5652	l ə ŋ a n
430	not	3773	36.5978	4.5635	n ɔ t
431	danau	3729	36.171	4.5584	d a n a u̯
432	kering	3701	35.8994	4.5551	k ə r ɪ ŋ
433	medan	3655	35.4532	4.5497	m ɛ d a n
434	beban	3650	35.4047	4.5491	b ə b a n
435	menggali	3645	35.3562	4.5485	m ə ŋ ɡ a l i
436	sepeda	3628	35.1913	4.5464	s ə p ɛ d a
437	keturunan	3583	34.7548	4.541	k ə t u r u n a n
438	perawat	3576	34.6869	4.5402	p ə r a w a t
439	dansa	3574	34.6675	4.5399	d a n s a
440	am	3535	34.2892	4.5352	a m
441	pelatihan	3533	34.2698	4.5349	p ə l a t ɪ h a n
442	n	3508	34.0273	4.5318	n  |  ɛ n
443	dosa	3502	33.9691	4.5311	d o s a
444	pelan	3491	33.8624	4.5297	p e l a n  |  p ə l a n
445	kebun	3488	33.8333	4.5293	k ə b ʊ n
446	memasang	3482	33.7751	4.5286	m ə m a s a ŋ
447	g	3456	33.5229	4.5253	ɡ  |  ɡ e
448	contoh	3455	33.5132	4.5252	t͡ʃ ɔ n t ɔ h
448	sipil	3455	33.5132	4.5252	s i p ɪ l
449	h	3453	33.4938	4.525	h  |  h a
450	layanan	3420	33.1737	4.5208	l a j a n a n
451	jadwal	3416	33.1349	4.5203	d͡ʒ a t̚ w a l
452	mantra	3407	33.0476	4.5191	m a n t r a
453	k	3405	33.0282	4.5189	k  |  k a
454	karya	3379	32.776	4.5156	k a r i a  |  k a r j a
455	geng	3376	32.7469	4.5152	ɡ ɛ ŋ
456	dorong	3375	32.7372	4.515	d o r o ŋ
457	permukaan	3373	32.7178	4.5148	p ə r m u k a a n  |  p ə r m u k a ʔ a n
458	grup	3368	32.6693	4.5141	ɡ r ʊ p̚
459	abu	3340	32.3977	4.5105	a b u
460	makasih	3328	32.2813	4.509	m a k a s ɪ h
461	persen	3323	32.2328	4.5083	p ə r s ɛ n
462	waspada	3317	32.1746	4.5075	w a s p a d a
463	dom	3315	32.1552	4.5073	d ɔ m
464	tangguh	3314	32.1455	4.5071	t a ŋ ɡ ʊ h
465	april	3275	31.7672	4.502	a p̚ r ɪ l
466	rumput	3266	31.6799	4.5008	r ʊ m p ʊ t̚
467	luas	3264	31.6605	4.5005	l u a s
468	cakap	3255	31.5732	4.4993	t͡ʃ a k a p
469	gay	3237	31.3986	4.4969	ɡ a y
470	dimakan	3205	31.0882	4.4926	d i m a k a n
471	engkau	3147	30.5256	4.4847	ə ŋ k a u̯
472	efek	3144	30.4965	4.4842	ɛ f ɛ k
473	tambah	3132	30.3801	4.4826	t a m b a h
474	seharian	3094	30.0115	4.4773	s ə h a r i a n  |  s ə h a r i j a n
475	kedatangan	3093	30.0018	4.4771	k ə d a t a ŋ a n
476	baja	3091	29.9824	4.4769	b a d͡ʒ a
477	perdana	3078	29.8563	4.475	p ə r d a n a
478	bertambah	3063	29.7108	4.4729	b ə r t a m b a h
479	kompetisi	3046	29.5459	4.4705	k ɔ m p ə t i s i
480	rs	3014	29.2355	4.4659	ɛ r ɛ s
481	mei	2981	28.9154	4.4611	m e i̯
482	gula	2971	28.8184	4.4597	ɡ u l a
483	y	2896	28.091	4.4486	j
