Rank	Word	Frequency	Frequency per million	Zipf value
513	teléfono	259	140.7178	5.1483
514	chan	258	140.1745	5.1467
514	llo	258	140.1745	5.1467
514	oportunidade	258	140.1745	5.1467
514	viaxe	258	140.1745	5.1467
515	cuestión	257	139.6312	5.145
515	marido	257	139.6312	5.145
515	pagar	257	139.6312	5.145
515	raíña	257	139.6312	5.145
516	alteza	255	138.5446	5.1416
516	díxome	255	138.5446	5.1416
517	barco	254	138.0013	5.1399
517	semanas	254	138.0013	5.1399
518	asunto	253	137.4579	5.1382
518	irmáns	253	137.4579	5.1382
518	querido	253	137.4579	5.1382
519	fábrica	252	136.9146	5.1364
519	media	252	136.9146	5.1364
519	real	252	136.9146	5.1364
520	diga	251	136.3713	5.1347
520	esposa	251	136.3713	5.1347
521	banda	250	135.828	5.133
521	estraño	250	135.828	5.133
521	movemento	250	135.828	5.133
522	aire	247	134.1981	5.1277
522	calor	247	134.1981	5.1277
522	estabamos	247	134.1981	5.1277
522	hotel	247	134.1981	5.1277
522	mirar	247	134.1981	5.1277
522	xogar	247	134.1981	5.1277
523	cinema	246	133.6548	5.126
523	dese	246	133.6548	5.126
523	deu	246	133.6548	5.126
523	facemos	246	133.6548	5.126
523	proba	246	133.6548	5.126
523	sae	246	133.6548	5.126
524	carne	244	132.5681	5.1224
524	gañar	244	132.5681	5.1224
524	seguridade	244	132.5681	5.1224
525	mr	243	132.0248	5.1207
525	muro	243	132.0248	5.1207
525	pensaba	243	132.0248	5.1207
526	abondo	242	131.4815	5.1189
526	cala	242	131.4815	5.1189
526	pon	242	131.4815	5.1189
526	tiñamos	242	131.4815	5.1189
527	comunista	241	130.9382	5.1171
527	empresa	241	130.9382	5.1171
527	estabas	241	130.9382	5.1171
528	casas	240	130.3949	5.1153
528	fagas	240	130.3949	5.1153
528	haberá	240	130.3949	5.1153
528	maioría	240	130.3949	5.1153
529	paso	239	129.8516	5.1134
529	público	239	129.8516	5.1134
530	agardar	236	128.2216	5.108
530	bonito	236	128.2216	5.108
530	casar	236	128.2216	5.108
530	espazo	236	128.2216	5.108
530	john	236	128.2216	5.108
530	río	236	128.2216	5.108
531	cor	235	127.6783	5.1061
532	dereita	234	127.135	5.1043
532	dirección	234	127.135	5.1043
532	francia	234	127.135	5.1043
532	normal	234	127.135	5.1043
532	ouro	234	127.135	5.1043
533	doce	233	126.5917	5.1024
533	respecto	233	126.5917	5.1024
533	semella	233	126.5917	5.1024
533	tony	233	126.5917	5.1024
534	ós	232	126.0484	5.1005
535	anda	231	125.5051	5.0987
535	cabalo	231	125.5051	5.0987
535	solar	231	125.5051	5.0987
535	sra	231	125.5051	5.0987
535	terá	231	125.5051	5.0987
536	arredor	230	124.9618	5.0968
536	par	230	124.9618	5.0968
536	pena	230	124.9618	5.0968
537	persoal	229	124.4185	5.0949
537	san	229	124.4185	5.0949
538	estará	228	123.8751	5.093
538	mo	228	123.8751	5.093
539	ollo	227	123.3318	5.0911
540	aquel	226	122.7885	5.0892
540	batalla	226	122.7885	5.0892
540	idade	226	122.7885	5.0892
540	viva	226	122.7885	5.0892
541	dicía	225	122.2452	5.0872
541	dille	225	122.2452	5.0872
541	enriba	225	122.2452	5.0872
541	mary	225	122.2452	5.0872
541	pan	225	122.2452	5.0872
542	ademais	223	121.1586	5.0834
542	compañía	223	121.1586	5.0834
543	fotos	222	120.6153	5.0814
544	cambio	221	120.072	5.0794
544	deberías	221	120.072	5.0794
544	oficina	221	120.072	5.0794
545	minuto	220	119.5286	5.0775
545	opinión	220	119.5286	5.0775
546	ante	219	118.9853	5.0755
546	conseguir	219	118.9853	5.0755
546	fondo	219	118.9853	5.0755
546	levo	219	118.9853	5.0755
546	modo	219	118.9853	5.0755
546	médico	219	118.9853	5.0755
546	parvo	219	118.9853	5.0755
546	soldado	219	118.9853	5.0755
546	triste	219	118.9853	5.0755
546	viches	219	118.9853	5.0755
547	ficar	218	118.442	5.0735
547	foto	218	118.442	5.0735
548	arma	217	117.8987	5.0715
