Rank	Word	Frequency	Frequency per million	Zipf value	IPA
114	mušti	88	10.7775	4.0325	m ʊ ʃ tʲ ɪ
115	laukas	87	10.655	4.0276	l ɒ ʊ k ɐ s
116	kampas	84	10.2876	4.0123	k ɐ m p ɐ s
116	y	84	10.2876	4.0123	iː
117	laukinis	78	9.5527	3.9801	l ɒ ʊ kʲ ɪ n ɪ s
117	miškas	78	9.5527	3.9801	m ɪ ʂ k ɐ s
118	sukti	76	9.3078	3.9688	s ʊ k tʲ ɪ
119	lapė	75	9.1853	3.9631	l aː pʲ eː
120	sargas	70	8.573	3.9331	s ɐ͡r ɡ ɐ s
121	girtuoklis	69	8.4505	3.9269	ɡʲ ɪ r t u͡ə k lʲ ɪ s
122	menkas	67	8.2056	3.9141	mʲ ɛ ŋ k ɐ s
123	rėkti	66	8.0831	3.9076	rʲ eː k tʲ ɪ
124	aiškus	65	7.9606	3.9009	a͡ɪ ʂ k ʊ s  |  ɐ͡ɪ ʂ k ʊ s
124	svetimas	65	7.9606	3.9009	sʲ vʲ æː tʲ ɪ m a s
125	rakštis	62	7.5932	3.8804	r a k ʃʲ tʲ ɪ s
125	te	62	7.5932	3.8804	tʲ ɛ
125	viršūnė	62	7.5932	3.8804	vʲ ɪ r ʃ ûː nʲ eː
126	karūna	61	7.4707	3.8734	k a r uː n a
127	tarpas	54	6.6134	3.8204	t ɐ r p ɐ s
128	ryklys	53	6.491	3.8123	rʲ ɪˑ k lʲ iː s
129	dažai	52	6.3685	3.804	d ɐ ʐ ɐ ɪ
130	lyti	50	6.1236	3.787	lʲ iː tʲ ɪ
131	išsigimėlis	49	6.0011	3.7782	ɪ ʃ sʲ ɪ ɡʲ ɪ mʲ eː lʲ ɪ s
131	kryžius	49	6.0011	3.7782	k r iː ʒ j u s
132	liesas	47	5.7561	3.7601	l î ə s ɐ s
132	varnas	47	5.7561	3.7601	v a ɾ n ɐ s  |  v ɐ ɾ n ɐ s
133	bruožas	46	5.6337	3.7508	b r u ɔ ʒ a s
133	randas	46	5.6337	3.7508	r a n d ɐ s
133	suši	46	5.6337	3.7508	s ʊ ʃʲ ɪ
134	kankinti	45	5.5112	3.7412	k ɐ ŋ kʲ ɪ n tʲ ɪ
135	posėdis	44	5.3887	3.7315	p ôː sʲ eː dʲ ɪ s
135	rudas	44	5.3887	3.7315	r ʊ d ɐ s
136	aidas	43	5.2663	3.7215	a ɪ d ɐ s  |  ɐ ɪ d ɐ s
