Rank	Bigram	Frequency	Frequency per million	Zipf value
576	oķ	673	43.9506	4.643
577	šē	671	43.82	4.6417
578	eh	656	42.8404	4.6319
579	th	655	42.7751	4.6312
580	uķ	653	42.6445	4.6299
581	f$	650	42.4486	4.6279
582	hu	647	42.2527	4.6259
583	pb	643	41.9915	4.6232
584	pņ	642	41.9262	4.6225
585	ķu	633	41.3384	4.6164
585	šn	633	41.3384	4.6164
586	āņ	626	40.8813	4.6115
587	šņ	622	40.6201	4.6087
588	pc	611	39.9017	4.601
589	oa	607	39.6405	4.5981
590	ūc	588	38.3997	4.5843
591	āž	585	38.2038	4.5821
592	ņķ	584	38.1384	4.5814
593	ih	581	37.9425	4.5791
594	ķa	579	37.8119	4.5776
595	čo	577	37.6813	4.5761
596	št	564	36.8323	4.5662
597	sg	562	36.7017	4.5647
598	eģ	561	36.6364	4.5639
599	īņ	556	36.3099	4.56
600	ģī	554	36.1793	4.5585
601	oo	551	35.9834	4.5561
602	kē	542	35.3956	4.5489
603	pv	538	35.1344	4.5457
604	ūn	526	34.3507	4.5359
605	iu	523	34.1548	4.5335
605	āf	523	34.1548	4.5335
606	^w	522	34.0895	4.5326
607	tš	521	34.0242	4.5318
608	md	508	33.1752	4.5208
609	pļ	507	33.1099	4.52
610	eč	504	32.914	4.5174
610	tâ	504	32.914	4.5174
611	rf	503	32.8487	4.5165
611	čā	503	32.8487	4.5165
612	ch	497	32.4569	4.5113
612	žs	497	32.4569	4.5113
613	ēķ	496	32.3916	4.5104
614	ūv	493	32.1956	4.5078
615	zū	490	31.9997	4.5051
616	nč	487	31.8038	4.5025
617	vn	486	31.7385	4.5016
618	mr	485	31.6732	4.5007
618	rj	485	31.6732	4.5007
619	rž	483	31.5426	4.4989
620	ct	481	31.412	4.4971
621	ēb	480	31.3467	4.4962
622	pz	476	31.0854	4.4926
623	gv	474	30.9548	4.4907
624	zš	473	30.8895	4.4898
625	jī	468	30.563	4.4852
625	oģ	468	30.563	4.4852
626	ą$	466	30.4324	4.4833
627	pp	465	30.3671	4.4824
628	cs	460	30.0406	4.4777
629	tņ	459	29.9753	4.4768
630	ūķ	458	29.9099	4.4758
631	ļš	449	29.3222	4.4672
632	ck	445	29.061	4.4633
633	rņ	440	28.7344	4.4584
634	hn	437	28.5385	4.4554
635	ūm	433	28.2773	4.4514
636	ēž	432	28.212	4.4504
637	fs	428	27.9508	4.4464
637	sc	428	27.9508	4.4464
638	dl	425	27.7549	4.4433
639	tä	421	27.4936	4.4392
640	kp	400	26.1222	4.417
641	āu	393	25.6651	4.4093
642	vr	391	25.5345	4.4071
643	rģ	389	25.4039	4.4049
644	cm	387	25.2733	4.4027
644	gz	387	25.2733	4.4027
645	ēi	382	24.9467	4.397
646	iń	374	24.4243	4.3878
647	žģ	372	24.2937	4.3855
648	nz	370	24.1631	4.3832
648	šl	370	24.1631	4.3832
649	vd	367	23.9671	4.3796
650	îb	365	23.8365	4.3772
651	^y	357	23.3141	4.3676
651	ù$	357	23.3141	4.3676
652	lš	354	23.1182	4.364
653	nl	350	22.8569	4.359
654	ao	348	22.7263	4.3565
655	bv	346	22.5957	4.354
655	ft	346	22.5957	4.354
656	īķ	345	22.5304	4.3528
657	kä	339	22.1386	4.3452
658	bd	338	22.0733	4.3439
659	fē	334	21.8121	4.3387
660	mž	327	21.3549	4.3295
661	kâ	322	21.0284	4.3228
661	šļ	322	21.0284	4.3228
662	ļe	313	20.4406	4.3105
663	nä	312	20.3753	4.3091
664	cū	311	20.31	4.3077
665	ae	309	20.1794	4.3049
666	īž	304	19.8529	4.2978
667	jš	300	19.5917	4.2921
668	ue	298	19.4611	4.2892
668	ņù	298	19.4611	4.2892
669	jä	297	19.3958	4.2877
670	nâ	296	19.3304	4.2862
670	uč	296	19.3304	4.2862
671	^ù	295	19.2651	4.2848
672	žr	294	19.1998	4.2833
673	x$	290	18.9386	4.2773
674	iē	287	18.7427	4.2728
675	cp	286	18.6774	4.2713
676	üs	284	18.5468	4.2683
677	žū	281	18.3509	4.2637
678	yo	277	18.0896	4.2574
679	iģ	273	17.8284	4.2511
679	nh	273	17.8284	4.2511
680	tî	270	17.6325	4.2463
681	ml	266	17.3713	4.2398
682	šū	263	17.1754	4.2349
683	bp	262	17.1101	4.2333
683	rh	262	17.1101	4.2333
684	np	260	16.9794	4.2299
685	uh	253	16.5223	4.2181
686	ļņ	251	16.3917	4.2146
686	šv	251	16.3917	4.2146
687	mk	250	16.3264	4.2129
688	ķo	247	16.1305	4.2076
689	ùa	245	15.9999	4.2041
690	eē	244	15.9346	4.2023
690	mz	244	15.9346	4.2023
690	sj	244	15.9346	4.2023
691	bš	242	15.8039	4.1988
692	ay	240	15.6733	4.1952
692	tą	240	15.6733	4.1952
692	vį	240	15.6733	4.1952
693	ģa	238	15.5427	4.1915
694	šk	237	15.4774	4.1897
694	šp	237	15.4774	4.1897
695	ką	236	15.4121	4.1879
696	oļ	235	15.3468	4.186
697	e-	233	15.2162	4.1823
698	kd	232	15.1509	4.1804
699	hē	231	15.0856	4.1786
700	aē	230	15.0203	4.1767
700	nb	230	15.0203	4.1767
700	ną	230	15.0203	4.1767
700	äk	230	15.0203	4.1767
701	sr	228	14.8897	4.1729
701	wa	228	14.8897	4.1729
701	âs	228	14.8897	4.1729
702	fī	227	14.8244	4.171
703	rî	225	14.6938	4.1671
704	ņģ	220	14.3672	4.1574
705	bļ	218	14.2366	4.1534
706	âm	213	13.9101	4.1433
707	mį	212	13.8448	4.1413
707	rļ	212	13.8448	4.1413
707	ùi	212	13.8448	4.1413
708	bn	210	13.7142	4.1372
709	jâ	209	13.6489	4.1351
709	ât	209	13.6489	4.1351
710	pž	208	13.5836	4.133
710	âr	208	13.5836	4.133
711	iī	207	13.5183	4.1309
711	ļv	207	13.5183	4.1309
712	är	204	13.3223	4.1246
713	ùu	203	13.257	4.1224
714	āķ	201	13.1264	4.1181
715	ät	200	13.0611	4.116
715	ļs	200	13.0611	4.116
716	a-	199	12.9958	4.1138
717	jü	198	12.9305	4.1116
718	ją	196	12.7999	4.1072
719	rä	195	12.7346	4.105
719	ļļ	195	12.7346	4.105
720	nž	194	12.6693	4.1028
720	šm	194	12.6693	4.1028
721	hs	192	12.5387	4.0983
721	ûs	192	12.5387	4.0983
722	'$	190	12.4081	4.0937
722	žņ	190	12.4081	4.0937
723	-p	189	12.3428	4.0914
723	fā	189	12.3428	4.0914
723	râ	189	12.3428	4.0914
723	äj	189	12.3428	4.0914
724	kī	188	12.2774	4.0891
724	w$	188	12.2774	4.0891
725	įt	186	12.1468	4.0845
726	ey	185	12.0815	4.0821
727	čū	184	12.0162	4.0798
728	ow	183	11.9509	4.0774
729	aī	182	11.8856	4.075
729	îg	182	11.8856	4.075
729	āč	182	11.8856	4.075
730	jp	180	11.755	4.0702
730	sz	180	11.755	4.0702
730	äs	180	11.755	4.0702
731	đa	179	11.6897	4.0678
732	hj	178	11.6244	4.0654
732	āģ	178	11.6244	4.0654
733	iō	174	11.3632	4.0555
734	i-	173	11.2979	4.053
735	ļē	172	11.2326	4.0505
736	jn	171	11.1673	4.0479
736	âk	171	11.1673	4.0479
737	kņ	170	11.1019	4.0454
738	lž	169	11.0366	4.0428
738	įj	169	11.0366	4.0428
739	mä	168	10.9713	4.0403
739	s-	168	10.9713	4.0403
740	äm	167	10.906	4.0377
741	pį	166	10.8407	4.0351
741	vp	166	10.8407	4.0351
742	dd	165	10.7754	4.0324
742	oe	165	10.7754	4.0324
743	oī	164	10.7101	4.0298
744	^x	162	10.5795	4.0245
744	cl	162	10.5795	4.0245
745	hm	161	10.5142	4.0218
745	sf	161	10.5142	4.0218
746	zî	160	10.4489	4.0191
746	ņk	160	10.4489	4.0191
747	zķ	159	10.3836	4.0163
748	ht	158	10.3183	4.0136
748	ąt	158	10.3183	4.0136
