Rank	Bigram	Frequency	Frequency per million	Zipf value
555	'a	1949	37.6841	4.5762
556	čk	1929	37.2974	4.5717
557	rr	1908	36.8913	4.5669
558	ss	1907	36.872	4.5667
559	žr	1886	36.466	4.5619
560	sh	1815	35.0932	4.5452
561	gz	1777	34.3585	4.536
562	žą	1765	34.1264	4.5331
563	sb	1733	33.5077	4.5251
564	ūv	1722	33.295	4.5224
565	dm	1698	32.831	4.5163
565	šą	1698	32.831	4.5163
566	tp	1681	32.5023	4.5119
567	b$	1653	31.9609	4.5046
568	šų	1649	31.8836	4.5036
569	šj	1640	31.7095	4.5012
570	c$	1632	31.5549	4.4991
570	įj	1632	31.5549	4.4991
571	nr	1630	31.5162	4.4985
572	įg	1628	31.4775	4.498
573	ao	1612	31.1682	4.4937
574	jy	1585	30.6461	4.4864
575	ds	1563	30.2207	4.4803
576	uf	1555	30.0661	4.4781
577	tš	1530	29.5827	4.471
578	žū	1528	29.544	4.4705
579	uė	1516	29.312	4.467
579	ūš	1516	29.312	4.467
580	ūz	1510	29.196	4.4653
581	ft	1509	29.1766	4.465
582	yo	1504	29.08	4.4636
583	nv	1464	28.3066	4.4519
584	yz	1457	28.1712	4.4498
585	lj	1454	28.1132	4.4489
586	žb	1444	27.9199	4.4459
587	tb	1433	27.7072	4.4426
588	dz	1430	27.6492	4.4417
588	šš	1430	27.6492	4.4417
589	dn	1408	27.2238	4.4349
590	vl	1406	27.1851	4.4343
591	hn	1376	26.6051	4.425
592	gm	1366	26.4117	4.4218
593	pd	1354	26.1797	4.418
594	ay	1337	25.851	4.4125
594	rj	1337	25.851	4.4125
595	rf	1307	25.271	4.4026
596	rz	1302	25.1743	4.401
597	wa	1278	24.7102	4.3929
598	įl	1272	24.5942	4.3908
599	ey	1230	23.7822	4.3763
600	nn	1226	23.7048	4.3748
601	č$	1225	23.6855	4.3745
602	ėi	1223	23.6468	4.3738
603	hm	1198	23.1634	4.3648
604	oa	1196	23.1248	4.3641
605	tj	1194	23.0861	4.3634
606	pę	1193	23.0668	4.363
606	tt	1193	23.0668	4.363
607	mš	1179	22.7961	4.3579
608	gš	1169	22.6027	4.3542
609	n'	1151	22.2547	4.3474
610	oe	1150	22.2354	4.347
611	^ū	1146	22.158	4.3455
612	nj	1135	21.9453	4.3413
613	lč	1128	21.81	4.3387
614	pm	1122	21.694	4.3363
615	dl	1089	21.0559	4.3234
616	žę	1087	21.0172	4.3226
617	nz	1083	20.9399	4.321
618	z$	1049	20.2825	4.3071
619	ow	1026	19.8378	4.2975
620	lž	998	19.2964	4.2855
621	cu	996	19.2577	4.2846
622	nū	993	19.1997	4.2833
623	vį	989	19.1224	4.2815
624	wi	980	18.9484	4.2776
625	x$	979	18.9291	4.2771
626	f$	974	18.8324	4.2749
627	ąn	965	18.6584	4.2709
628	vū	950	18.3683	4.2641
629	ąr	949	18.349	4.2636
630	įe	947	18.3103	4.2627
631	cū	945	18.2717	4.2618
632	vn	941	18.1943	4.2599
633	ūž	939	18.1556	4.259
634	pv	934	18.059	4.2567
635	w$	917	17.7303	4.2487
636	zg	911	17.6143	4.2459
637	ml	905	17.4983	4.243
638	žg	882	17.0535	4.2318
639	we	881	17.0342	4.2313
640	pž	875	16.9182	4.2284
641	bk	854	16.5122	4.2178
642	ąl	852	16.4735	4.2168
643	uh	818	15.8161	4.1991
644	mz	810	15.6614	4.1948
645	gį	795	15.3714	4.1867
646	mį	789	15.2554	4.1834
647	lz	776	15.004	4.1762
648	sf	770	14.888	4.1728
649	a-	731	14.1339	4.1503
650	ht	728	14.0759	4.1485
651	nl	722	13.9599	4.1449
652	i-	717	13.8633	4.1419
653	üs	712	13.7666	4.1388
654	ąk	706	13.6506	4.1352
655	sg	696	13.4572	4.129
656	s-	691	13.3605	4.1258
657	's	682	13.1865	4.1201
658	hr	681	13.1672	4.1195
659	zę	679	13.1285	4.1182
660	gh	675	13.0512	4.1157
661	nb	670	12.9545	4.1124
662	cr	665	12.8578	4.1092
662	pų	665	12.8578	4.1092
663	ex	662	12.7998	4.1072
664	bį	658	12.7225	4.1046
665	wh	644	12.4518	4.0952
666	ò$	625	12.0844	4.0822
667	įė	620	11.9878	4.0787
668	pč	612	11.8331	4.0731
669	o-	610	11.7944	4.0717
670	zą	598	11.5624	4.063
671	wo	594	11.485	4.0601
672	-t	592	11.4464	4.0587
673	čt	589	11.3884	4.0565
674	ph	577	11.1563	4.0475
675	ya	575	11.1177	4.046
676	cy	558	10.789	4.033
677	^ų	555	10.731	4.0306
678	^'	554	10.7116	4.0299
679	^x	551	10.6536	4.0275
680	žų	550	10.6343	4.0267
681	-a	543	10.499	4.0211
682	mč	539	10.4216	4.0179
683	sj	537	10.3829	4.0163
