Rank	Character	Frequency	Frequency per million	Zipf value
310	ඟ	10	0.001	0.0
310	ယ	10	0.001	0.0
310	ᵗ	10	0.001	0.0
310	ằ	10	0.001	0.0
310	ồ	10	0.001	0.0
310	ウ	10	0.001	0.0
310	サ	10	0.001	0.0
310	个	10	0.001	0.0
310	么	10	0.001	0.0
310	了	10	0.001	0.0
310	事	10	0.001	0.0
310	六	10	0.001	0.0
310	受	10	0.001	0.0
310	困	10	0.001	0.0
310	姆	10	0.001	0.0
310	弾	10	0.001	0.0
310	杨	10	0.001	0.0
310	格	10	0.001	0.0
310	横	10	0.001	0.0
310	牢	10	0.001	0.0
310	獣	10	0.001	0.0
310	盲	10	0.001	0.0
310	積	10	0.001	0.0
310	素	10	0.001	0.0
310	能	10	0.001	0.0
310	艦	10	0.001	0.0
310	葉	10	0.001	0.0
310	視	10	0.001	0.0
