Rank	Character	Frequency	Frequency per million	Zipf value
185	誰	11	0.0108	1.0334
185	跡	11	0.0108	1.0334
185	ｒ	11	0.0108	1.0334
186	æ	10	0.0098	0.9912
186	ô	10	0.0098	0.9912
186	ν	10	0.0098	0.9912
186	や	10	0.0098	0.9912
186	ょ	10	0.0098	0.9912
186	ッ	10	0.0098	0.9912
186	二	10	0.0098	0.9912
186	交	10	0.0098	0.9912
186	大	10	0.0098	0.9912
186	奥	10	0.0098	0.9912
186	少	10	0.0098	0.9912
186	果	10	0.0098	0.9912
186	理	10	0.0098	0.9912
186	美	10	0.0098	0.9912
186	袋	10	0.0098	0.9912
186	進	10	0.0098	0.9912
186	間	10	0.0098	0.9912
186	降	10	0.0098	0.9912
186	革	10	0.0098	0.9912
186	鳴	10	0.0098	0.9912
186	ｅ	10	0.0098	0.9912
187	ϊ	9	0.0088	0.9445
187	ي	9	0.0088	0.9445
187	ව	9	0.0088	0.9445
187	メ	9	0.0088	0.9445
187	伸	9	0.0088	0.9445
187	叫	9	0.0088	0.9445
187	命	9	0.0088	0.9445
187	場	9	0.0088	0.9445
187	寂	9	0.0088	0.9445
187	所	9	0.0088	0.9445
187	水	9	0.0088	0.9445
187	玉	9	0.0088	0.9445
187	聞	9	0.0088	0.9445
187	風	9	0.0088	0.9445
188	ê	8	0.0079	0.8976
188	ε	8	0.0079	0.8976
188	ぎ	8	0.0079	0.8976
188	ぬ	8	0.0079	0.8976
188	イ	8	0.0079	0.8976
188	ク	8	0.0079	0.8976
188	セ	8	0.0079	0.8976
188	ト	8	0.0079	0.8976
188	ャ	8	0.0079	0.8976
188	下	8	0.0079	0.8976
188	丸	8	0.0079	0.8976
188	全	8	0.0079	0.8976
188	切	8	0.0079	0.8976
188	吹	8	0.0079	0.8976
188	変	8	0.0079	0.8976
188	幸	8	0.0079	0.8976
188	指	8	0.0079	0.8976
188	放	8	0.0079	0.8976
188	数	8	0.0079	0.8976
188	方	8	0.0079	0.8976
188	枯	8	0.0079	0.8976
188	瞬	8	0.0079	0.8976
188	繰	8	0.0079	0.8976
188	運	8	0.0079	0.8976
188	響	8	0.0079	0.8976
188	顔	8	0.0079	0.8976
188	ｉ	8	0.0079	0.8976
189	º	7	0.0069	0.8388
189	ρ	7	0.0069	0.8388
189	σ	7	0.0069	0.8388
189	ذ	7	0.0069	0.8388
189	ط	7	0.0069	0.8388
189	々	7	0.0069	0.8388
189	お	7	0.0069	0.8388
189	む	7	0.0069	0.8388
189	キ	7	0.0069	0.8388
189	ス	7	0.0069	0.8388
189	ピ	7	0.0069	0.8388
189	ル	7	0.0069	0.8388
189	丘	7	0.0069	0.8388
189	俺	7	0.0069	0.8388
189	優	7	0.0069	0.8388
189	割	7	0.0069	0.8388
189	叶	7	0.0069	0.8388
189	問	7	0.0069	0.8388
189	在	7	0.0069	0.8388
189	存	7	0.0069	0.8388
189	守	7	0.0069	0.8388
189	幻	7	0.0069	0.8388
189	恋	7	0.0069	0.8388
189	息	7	0.0069	0.8388
189	愛	7	0.0069	0.8388
189	戦	7	0.0069	0.8388
189	抜	7	0.0069	0.8388
189	押	7	0.0069	0.8388
189	握	7	0.0069	0.8388
189	期	7	0.0069	0.8388
189	木	7	0.0069	0.8388
189	殺	7	0.0069	0.8388
189	沫	7	0.0069	0.8388
189	泡	7	0.0069	0.8388
189	白	7	0.0069	0.8388
189	真	7	0.0069	0.8388
189	神	7	0.0069	0.8388
189	終	7	0.0069	0.8388
189	罅	7	0.0069	0.8388
189	葛	7	0.0069	0.8388
189	藤	7	0.0069	0.8388
189	裂	7	0.0069	0.8388
189	身	7	0.0069	0.8388
189	転	7	0.0069	0.8388
189	逃	7	0.0069	0.8388
189	錆	7	0.0069	0.8388
189	静	7	0.0069	0.8388
189	音	7	0.0069	0.8388
189	駆	7	0.0069	0.8388
189	ｔ	7	0.0069	0.8388
190	î	6	0.0059	0.7709
190	ù	6	0.0059	0.7709
190	θ	6	0.0059	0.7709
190	へ	6	0.0059	0.7709
190	ゆ	6	0.0059	0.7709
190	勝	6	0.0059	0.7709
190	合	6	0.0059	0.7709
190	咲	6	0.0059	0.7709
190	年	6	0.0059	0.7709
190	弾	6	0.0059	0.7709
190	影	6	0.0059	0.7709
190	持	6	0.0059	0.7709
190	朝	6	0.0059	0.7709
190	横	6	0.0059	0.7709
190	死	6	0.0059	0.7709
190	求	6	0.0059	0.7709
190	流	6	0.0059	0.7709
190	溢	6	0.0059	0.7709
190	熱	6	0.0059	0.7709
190	物	6	0.0059	0.7709
190	種	6	0.0059	0.7709
190	積	6	0.0059	0.7709
190	重	6	0.0059	0.7709
190	鐘	6	0.0059	0.7709
190	開	6	0.0059	0.7709
190	震	6	0.0059	0.7709
190	髪	6	0.0059	0.7709
191	ය	5	0.0049	0.6902
191	ズ	5	0.0049	0.6902
191	ダ	5	0.0049	0.6902
191	ツ	5	0.0049	0.6902
191	信	5	0.0049	0.6902
191	呼	5	0.0049	0.6902
191	天	5	0.0049	0.6902
191	止	5	0.0049	0.6902
191	満	5	0.0049	0.6902
191	照	5	0.0049	0.6902
191	確	5	0.0049	0.6902
191	秋	5	0.0049	0.6902
191	隠	5	0.0049	0.6902
191	ｄ	5	0.0049	0.6902
191	ｈ	5	0.0049	0.6902
191	ｓ	5	0.0049	0.6902
192	ß	4	0.0039	0.5911
192	ŭ	4	0.0039	0.5911
192	κ	4	0.0039	0.5911
192	ς	4	0.0039	0.5911
192	آ	4	0.0039	0.5911
192	ث	4	0.0039	0.5911
192	ـ	4	0.0039	0.5911
192	ා	4	0.0039	0.5911
192	ේ	4	0.0039	0.5911
192	ぶ	4	0.0039	0.5911
192	オ	4	0.0039	0.5911
192	ゴ	4	0.0039	0.5911
192	ド	4	0.0039	0.5911
192	ハ	4	0.0039	0.5911
192	マ	4	0.0039	0.5911
192	ミ	4	0.0039	0.5911
192	側	4	0.0039	0.5911
192	凝	4	0.0039	0.5911
192	動	4	0.0039	0.5911
192	千	4	0.0039	0.5911
192	夕	4	0.0039	0.5911
192	多	4	0.0039	0.5911
192	嬉	4	0.0039	0.5911
192	屈	4	0.0039	0.5911
192	嵐	4	0.0039	0.5911
192	差	4	0.0039	0.5911
192	引	4	0.0039	0.5911
192	従	4	0.0039	0.5911
192	悲	4	0.0039	0.5911
192	抗	4	0.0039	0.5911
192	掻	4	0.0039	0.5911
192	昇	4	0.0039	0.5911
192	昨	4	0.0039	0.5911
192	暮	4	0.0039	0.5911
192	構	4	0.0039	0.5911
192	様	4	0.0039	0.5911
192	泣	4	0.0039	0.5911
192	漕	4	0.0039	0.5911
192	火	4	0.0039	0.5911
192	点	4	0.0039	0.5911
192	焦	4	0.0039	0.5911
192	熟	4	0.0039	0.5911
192	由	4	0.0039	0.5911
192	睨	4	0.0039	0.5911
192	窮	4	0.0039	0.5911
192	笑	4	0.0039	0.5911
192	絶	4	0.0039	0.5911
192	苦	4	0.0039	0.5911
192	葉	4	0.0039	0.5911
192	蒼	4	0.0039	0.5911
192	虹	4	0.0039	0.5911
192	裸	4	0.0039	0.5911
192	視	4	0.0039	0.5911
192	許	4	0.0039	0.5911
192	誓	4	0.0039	0.5911
192	論	4	0.0039	0.5911
192	越	4	0.0039	0.5911
192	順	4	0.0039	0.5911
192	魂	4	0.0039	0.5911
192	魄	4	0.0039	0.5911
193	ò	3	0.0029	0.4624
193	û	3	0.0029	0.4624
193	đ	3	0.0029	0.4624
193	ř	3	0.0029	0.4624
193	β	3	0.0029	0.4624
193	ξ	3	0.0029	0.4624
193	υ	3	0.0029	0.4624
193	φ	3	0.0029	0.4624
193	χ	3	0.0029	0.4624
193	ω	3	0.0029	0.4624
193	ό	3	0.0029	0.4624
193	ص	3	0.0029	0.4624
193	ض	3	0.0029	0.4624
193	ك	3	0.0029	0.4624
193	ආ	3	0.0029	0.4624
193	බ	3	0.0029	0.4624
193	ෝ	3	0.0029	0.4624
193	ア	3	0.0029	0.4624
193	エ	3	0.0029	0.4624
193	カ	3	0.0029	0.4624
193	ジ	3	0.0029	0.4624
193	タ	3	0.0029	0.4624
193	バ	3	0.0029	0.4624
193	フ	3	0.0029	0.4624
193	ム	3	0.0029	0.4624
193	ロ	3	0.0029	0.4624
193	ワ	3	0.0029	0.4624
193	似	3	0.0029	0.4624
193	刀	3	0.0029	0.4624
193	別	3	0.0029	0.4624
193	勇	3	0.0029	0.4624
193	原	3	0.0029	0.4624
193	反	3	0.0029	0.4624
193	地	3	0.0029	0.4624
193	域	3	0.0029	0.4624
193	奇	3	0.0029	0.4624
193	定	3	0.0029	0.4624
193	導	3	0.0029	0.4624
193	岩	3	0.0029	0.4624
193	性	3	0.0029	0.4624
193	意	3	0.0029	0.4624
193	打	3	0.0029	0.4624
193	揺	3	0.0029	0.4624
193	月	3	0.0029	0.4624
193	根	3	0.0029	0.4624
193	海	3	0.0029	0.4624
193	爆	3	0.0029	0.4624
193	番	3	0.0029	0.4624
193	的	3	0.0029	0.4624
193	答	3	0.0029	0.4624
193	羽	3	0.0029	0.4624
193	装	3	0.0029	0.4624
193	解	3	0.0029	0.4624
193	躇	3	0.0029	0.4624
193	躊	3	0.0029	0.4624
193	軽	3	0.0029	0.4624
193	送	3	0.0029	0.4624
193	通	3	0.0029	0.4624
193	闇	3	0.0029	0.4624
193	離	3	0.0029	0.4624
193	雷	3	0.0029	0.4624
193	魔	3	0.0029	0.4624
193	소	3	0.0029	0.4624
193	ａ	3	0.0029	0.4624
193	ｎ	3	0.0029	0.4624
193	ｏ	3	0.0029	0.4624
193	ｙ	3	0.0029	0.4624
194	ð	2	0.002	0.301
194	ā	2	0.002	0.301
194	ň	2	0.002	0.301
194	ū	2	0.002	0.301
194	ˋ	2	0.002	0.301
194	́	2	0.002	0.301
194	ά	2	0.002	0.301
194	έ	2	0.002	0.301
194	ή	2	0.002	0.301
194	λ	2	0.002	0.301
194	ة	2	0.002	0.301
194	غ	2	0.002	0.301
194	ජ	2	0.002	0.301
194	ු	2	0.002	0.301
194	ế	2	0.002	0.301
194	ể	2	0.002	0.301
194	ệ	2	0.002	0.301
194	ぐ	2	0.002	0.301
194	ぼ	2	0.002	0.301
194	ィ	2	0.002	0.301
194	コ	2	0.002	0.301
194	ゾ	2	0.002	0.301
194	デ	2	0.002	0.301
194	ノ	2	0.002	0.301
194	ヒ	2	0.002	0.301
194	ポ	2	0.002	0.301
194	モ	2	0.002	0.301
194	ョ	2	0.002	0.301
194	レ	2	0.002	0.301
194	万	2	0.002	0.301
194	东	2	0.002	0.301
194	了	2	0.002	0.301
194	伝	2	0.002	0.301
194	億	2	0.002	0.301
194	先	2	0.002	0.301
194	初	2	0.002	0.301
194	到	2	0.002	0.301
194	剣	2	0.002	0.301
194	剥	2	0.002	0.301
194	力	2	0.002	0.301
194	加	2	0.002	0.301
194	助	2	0.002	0.301
194	区	2	0.002	0.301
194	印	2	0.002	0.301
194	取	2	0.002	0.301
194	口	2	0.002	0.301
194	名	2	0.002	0.301
194	向	2	0.002	0.301
194	喋	2	0.002	0.301
194	嘘	2	0.002	0.301
194	土	2	0.002	0.301
194	埋	2	0.002	0.301
194	塵	2	0.002	0.301
194	失	2	0.002	0.301
194	奏	2	0.002	0.301
194	奪	2	0.002	0.301
194	她	2	0.002	0.301
194	始	2	0.002	0.301
194	子	2	0.002	0.301
194	孤	2	0.002	0.301
194	宵	2	0.002	0.301
194	寸	2	0.002	0.301
194	射	2	0.002	0.301
194	巧	2	0.002	0.301
194	常	2	0.002	0.301
194	形	2	0.002	0.301
194	彷	2	0.002	0.301
194	很	2	0.002	0.301
194	徨	2	0.002	0.301
194	惜	2	0.002	0.301
194	拾	2	0.002	0.301
194	散	2	0.002	0.301
194	新	2	0.002	0.301
194	曲	2	0.002	0.301
194	有	2	0.002	0.301
194	望	2	0.002	0.301
194	朽	2	0.002	0.301
194	森	2	0.002	0.301
194	次	2	0.002	0.301
194	残	2	0.002	0.301
194	毎	2	0.002	0.301
194	決	2	0.002	0.301
194	沸	2	0.002	0.301
194	波	2	0.002	0.301
194	瀬	2	0.002	0.301
194	灯	2	0.002	0.301
194	牙	2	0.002	0.301
194	牛	2	0.002	0.301
194	犂	2	0.002	0.301
194	独	2	0.002	0.301
194	用	2	0.002	0.301
194	皆	2	0.002	0.301
194	盾	2	0.002	0.301
194	着	2	0.002	0.301
194	矛	2	0.002	0.301
194	石	2	0.002	0.301
194	破	2	0.002	0.301
194	磁	2	0.002	0.301
194	秒	2	0.002	0.301
194	結	2	0.002	0.301
194	置	2	0.002	0.301
194	羅	2	0.002	0.301
194	耳	2	0.002	0.301
194	臭	2	0.002	0.301
194	色	2	0.002	0.301
194	裏	2	0.002	0.301
194	褪	2	0.002	0.301
194	西	2	0.002	0.301
194	要	2	0.002	0.301
194	覚	2	0.002	0.301
194	触	2	0.002	0.301
194	話	2	0.002	0.301
194	誘	2	0.002	0.301
194	識	2	0.002	0.301
194	贈	2	0.002	0.301
194	起	2	0.002	0.301
194	車	2	0.002	0.301
194	連	2	0.002	0.301
194	逸	2	0.002	0.301
194	遅	2	0.002	0.301
194	選	2	0.002	0.301
194	陽	2	0.002	0.301
194	集	2	0.002	0.301
194	霧	2	0.002	0.301
194	飲	2	0.002	0.301
194	駄	2	0.002	0.301
194	験	2	0.002	0.301
194	鼓	2	0.002	0.301
194	막	2	0.002	0.301
194	역	2	0.002	0.301
194	자	2	0.002	0.301
194	️	2	0.002	0.301
194	ｂ	2	0.002	0.301
194	ｇ	2	0.002	0.301
194	ｌ	2	0.002	0.301
194	ｐ	2	0.002	0.301
194	ｕ	2	0.002	0.301
194	ｗ	2	0.002	0.301
195	õ	1	0.001	0.0
195	č	1	0.001	0.0
195	ē	1	0.001	0.0
195	ł	1	0.001	0.0
195	ů	1	0.001	0.0
195	̀	1	0.001	0.0
195	̆	1	0.001	0.0
195	̇	1	0.001	0.0
195	δ	1	0.001	0.0
195	ζ	1	0.001	0.0
195	ύ	1	0.001	0.0
195	ؑ	1	0.001	0.0
195	ء	1	0.001	0.0
195	ظ	1	0.001	0.0
195	ى	1	0.001	0.0
195	න	1	0.001	0.0
195	්	1	0.001	0.0
195	ි	1	0.001	0.0
195	ẏ	1	0.001	0.0
195	ạ	1	0.001	0.0
195	ằ	1	0.001	0.0
195	ề	1	0.001	0.0
195	ỉ	1	0.001	0.0
195	ọ	1	0.001	0.0
195	ồ	1	0.001	0.0
195	ờ	1	0.001	0.0
195	ụ	1	0.001	0.0
195	ự	1	0.001	0.0
195	ὔ	1	0.001	0.0
195	ⵔ	1	0.001	0.0
195	ァ	1	0.001	0.0
195	ガ	1	0.001	0.0
195	ギ	1	0.001	0.0
195	サ	1	0.001	0.0
195	パ	1	0.001	0.0
195	ブ	1	0.001	0.0
195	ホ	1	0.001	0.0
195	ュ	1	0.001	0.0
195	ヴ	1	0.001	0.0
195	㤤	1	0.001	0.0
195	㬴	1	0.001	0.0
195	与	1	0.001	0.0
195	仕	1	0.001	0.0
195	代	1	0.001	0.0
195	以	1	0.001	0.0
195	仲	1	0.001	0.0
195	作	1	0.001	0.0
195	你	1	0.001	0.0
195	倍	1	0.001	0.0
195	値	1	0.001	0.0
195	傀	1	0.001	0.0
195	償	1	0.001	0.0
195	儡	1	0.001	0.0
195	元	1	0.001	0.0
195	八	1	0.001	0.0
195	内	1	0.001	0.0
195	再	1	0.001	0.0
195	冒	1	0.001	0.0
195	凍	1	0.001	0.0
195	列	1	0.001	0.0
195	制	1	0.001	0.0
195	动	1	0.001	0.0
195	匂	1	0.001	0.0
195	包	1	0.001	0.0
195	化	1	0.001	0.0
195	半	1	0.001	0.0
195	協	1	0.001	0.0
195	卬	1	0.001	0.0
195	却	1	0.001	0.0
195	吉	1	0.001	0.0
195	吊	1	0.001	0.0
195	同	1	0.001	0.0
195	吐	1	0.001	0.0
195	吧	1	0.001	0.0
195	吸	1	0.001	0.0
195	呢	1	0.001	0.0
195	呪	1	0.001	0.0
195	味	1	0.001	0.0
195	咎	1	0.001	0.0
195	回	1	0.001	0.0
195	囧	1	0.001	0.0
195	坂	1	0.001	0.0
195	型	1	0.001	0.0
195	堕	1	0.001	0.0
195	堪	1	0.001	0.0
195	境	1	0.001	0.0
195	壁	1	0.001	0.0
195	壊	1	0.001	0.0
195	士	1	0.001	0.0
195	夏	1	0.001	0.0
195	女	1	0.001	0.0
195	妻	1	0.001	0.0
195	字	1	0.001	0.0
195	学	1	0.001	0.0
195	宋	1	0.001	0.0
195	室	1	0.001	0.0
195	寓	1	0.001	0.0
195	寝	1	0.001	0.0
195	对	1	0.001	0.0
195	封	1	0.001	0.0
195	尔	1	0.001	0.0
195	崩	1	0.001	0.0
195	巡	1	0.001	0.0
195	帰	1	0.001	0.0
195	幕	1	0.001	0.0
195	幼	1	0.001	0.0
195	庭	1	0.001	0.0
195	弔	1	0.001	0.0
195	張	1	0.001	0.0
195	徬	1	0.001	0.0
195	必	1	0.001	0.0
195	恐	1	0.001	0.0
195	恥	1	0.001	0.0
195	悪	1	0.001	0.0
195	惑	1	0.001	0.0
195	憶	1	0.001	0.0
195	我	1	0.001	0.0
195	戸	1	0.001	0.0
195	扉	1	0.001	0.0
195	招	1	0.001	0.0
195	拿	1	0.001	0.0
195	捉	1	0.001	0.0
195	捕	1	0.001	0.0
195	捨	1	0.001	0.0
195	掛	1	0.001	0.0
195	損	1	0.001	0.0
195	敗	1	0.001	0.0
195	料	1	0.001	0.0
195	旋	1	0.001	0.0
195	更	1	0.001	0.0
195	最	1	0.001	0.0
195	李	1	0.001	0.0
195	板	1	0.001	0.0
195	标	1	0.001	0.0
195	棄	1	0.001	0.0
195	棺	1	0.001	0.0
195	椿	1	0.001	0.0
195	標	1	0.001	0.0
195	模	1	0.001	0.0
195	機	1	0.001	0.0
195	欠	1	0.001	0.0
195	正	1	0.001	0.0
195	歩	1	0.001	0.0
195	歯	1	0.001	0.0
195	毀	1	0.001	0.0
195	汚	1	0.001	0.0
195	洋	1	0.001	0.0
