Rank	Bigram	Frequency	Frequency per million	Zipf value
652	fs	18010	6.1637	3.7898
653	nž	17987	6.1558	3.7893
654	jj	17684	6.0521	3.7819
655	'n	17666	6.0459	3.7815
656	gw	17633	6.0346	3.7806
657	-c	16995	5.8163	3.7646
658	kk	16818	5.7557	3.7601
659	p-	16503	5.6479	3.7519
660	tf	16429	5.6226	3.7499
661	d'	16337	5.5911	3.7475
662	sd	16113	5.5144	3.7415
663	wu	16032	5.4867	3.7393
664	tg	15866	5.4299	3.7348
665	hs	15790	5.4039	3.7327
666	cd	15760	5.3936	3.7319
667	ćk	15515	5.3098	3.7251
668	ux	15481	5.2981	3.7241
669	-v	15264	5.2239	3.718
670	jr	15248	5.2184	3.7175
671	а$	15216	5.2075	3.7166
672	gz	14965	5.1216	3.7094
673	zy	14858	5.0849	3.7063
674	e'	14733	5.0422	3.7026
675	nm	14574	4.9877	3.6979
676	vy	14488	4.9583	3.6953
677	sg	14454	4.9467	3.6943
678	nw	14407	4.9306	3.6929
679	xu	14378	4.9207	3.692
680	i'	14292	4.8912	3.6894
681	wk	14261	4.8806	3.6885
682	čm	14128	4.8351	3.6844
683	lh	14055	4.8101	3.6822
684	mć	13935	4.769	3.6784
685	-z	13683	4.6828	3.6705
686	gb	13451	4.6034	3.6631
687	lr	13084	4.4778	3.6511
688	hk	13073	4.474	3.6507
689	cs	12981	4.4426	3.6476
690	-g	12958	4.4347	3.6469
691	yp	12865	4.4029	3.6437
692	'r	12698	4.3457	3.6381
693	uy	12653	4.3303	3.6365
694	'j	12604	4.3135	3.6348
695	'd	12565	4.3002	3.6335
696	fy	12457	4.2632	3.6297
697	'm	12451	4.2612	3.6295
698	kw	12210	4.1787	3.621
699	aq	12154	4.1595	3.619
700	dp	12137	4.1537	3.6184
701	tb	12104	4.1424	3.6173
702	j-	12007	4.1092	3.6138
703	^â	12001	4.1072	3.6135
704	'c	11692	4.0014	3.6022
705	bm	11474	3.9268	3.594
706	pd	11458	3.9213	3.5934
707	hw	11414	3.9063	3.5918
708	lč	11360	3.8878	3.5897
709	-f	11352	3.8851	3.5894
710	q$	11243	3.8478	3.5852
711	b-	11225	3.8416	3.5845
712	iy	11140	3.8125	3.5812
713	šš	10891	3.7273	3.5714
714	zh	10742	3.6763	3.5654
715	dk	10739	3.6753	3.5653
716	iq	10616	3.6332	3.5603
717	mh	10525	3.602	3.5565
718	sq	10519	3.6	3.5563
719	æe	10514	3.5983	3.5561
720	df	10431	3.5699	3.5527
721	'l	10430	3.5695	3.5526
722	fg	10415	3.5644	3.552
723	wt	10391	3.5562	3.551
724	hf	10152	3.4744	3.5409
725	'u	10071	3.4467	3.5374
726	žm	9939	3.4015	3.5317
727	dš	9813	3.3584	3.5261
728	gp	9660	3.306	3.5193
729	yk	9430	3.2273	3.5088
730	lw	9404	3.2184	3.5076
731	nš	9282	3.1766	3.502
732	hb	9271	3.1729	3.5015
733	ąt	9256	3.1677	3.5007
734	'b	8984	3.0746	3.4878
735	^æ	8530	2.9193	3.4653
736	cq	8347	2.8566	3.4558
737	'e	8335	2.8525	3.4552
738	bc	8324	2.8488	3.4547
739	pm	8036	2.7502	3.4394
740	bt	8000	2.7379	3.4374
741	cf	7922	2.7112	3.4332
742	hd	7867	2.6924	3.4301
743	cb	7830	2.6797	3.4281
744	x-	7779	2.6622	3.4252
745	ş$	7696	2.6338	3.4206
746	pb	7428	2.5421	3.4052
747	gf	7399	2.5322	3.4035
748	'v	7348	2.5147	3.4005
749	žđ	7263	2.4857	3.3954
750	âş	7058	2.4155	3.383
751	-š	7041	2.4097	3.382
752	jh	6979	2.3885	3.3781
753	èi	6927	2.3707	3.3749
754	f-	6894	2.3594	3.3728
755	é$	6889	2.3577	3.3725
