Rank	Character	Frequency	Frequency per million	Zipf value
216	ජ	1	0.0004	-0.3979
216	න	1	0.0004	-0.3979
216	බ	1	0.0004	-0.3979
216	්	1	0.0004	-0.3979
216	ා	1	0.0004	-0.3979
216	ු	1	0.0004	-0.3979
216	ේ	1	0.0004	-0.3979
216	ෝ	1	0.0004	-0.3979
216	ầ	1	0.0004	-0.3979
216	ế	1	0.0004	-0.3979
216	ể	1	0.0004	-0.3979
216	ọ	1	0.0004	-0.3979
216	ổ	1	0.0004	-0.3979
216	ộ	1	0.0004	-0.3979
216	ợ	1	0.0004	-0.3979
216	ủ	1	0.0004	-0.3979
216	ỹ	1	0.0004	-0.3979
216	づ	1	0.0004	-0.3979
216	ァ	1	0.0004	-0.3979
216	ェ	1	0.0004	-0.3979
216	エ	1	0.0004	-0.3979
216	ギ	1	0.0004	-0.3979
216	グ	1	0.0004	-0.3979
216	ズ	1	0.0004	-0.3979
216	ゼ	1	0.0004	-0.3979
216	ソ	1	0.0004	-0.3979
216	デ	1	0.0004	-0.3979
216	ネ	1	0.0004	-0.3979
216	ノ	1	0.0004	-0.3979
216	ヒ	1	0.0004	-0.3979
216	ベ	1	0.0004	-0.3979
216	メ	1	0.0004	-0.3979
216	乾	1	0.0004	-0.3979
216	他	1	0.0004	-0.3979
216	们	1	0.0004	-0.3979
216	仲	1	0.0004	-0.3979
216	作	1	0.0004	-0.3979
216	倍	1	0.0004	-0.3979
216	側	1	0.0004	-0.3979
216	億	1	0.0004	-0.3979
216	公	1	0.0004	-0.3979
216	兵	1	0.0004	-0.3979
216	凍	1	0.0004	-0.3979
216	剰	1	0.0004	-0.3979
216	創	1	0.0004	-0.3979
216	占	1	0.0004	-0.3979
216	原	1	0.0004	-0.3979
216	厳	1	0.0004	-0.3979
216	口	1	0.0004	-0.3979
216	可	1	0.0004	-0.3979
216	吗	1	0.0004	-0.3979
216	听	1	0.0004	-0.3979
216	告	1	0.0004	-0.3979
216	唇	1	0.0004	-0.3979
216	四	1	0.0004	-0.3979
216	国	1	0.0004	-0.3979
216	型	1	0.0004	-0.3979
216	堪	1	0.0004	-0.3979
216	壁	1	0.0004	-0.3979
216	奉	1	0.0004	-0.3979
216	奴	1	0.0004	-0.3979
216	宝	1	0.0004	-0.3979
216	家	1	0.0004	-0.3979
216	寂	1	0.0004	-0.3979
216	射	1	0.0004	-0.3979
216	尊	1	0.0004	-0.3979
216	屋	1	0.0004	-0.3979
216	展	1	0.0004	-0.3979
216	嵐	1	0.0004	-0.3979
216	己	1	0.0004	-0.3979
216	布	1	0.0004	-0.3979
216	弱	1	0.0004	-0.3979
216	彷	1	0.0004	-0.3979
216	徨	1	0.0004	-0.3979
216	必	1	0.0004	-0.3979
216	忍	1	0.0004	-0.3979
216	息	1	0.0004	-0.3979
216	慕	1	0.0004	-0.3979
216	憂	1	0.0004	-0.3979
216	押	1	0.0004	-0.3979
216	拉	1	0.0004	-0.3979
216	拡	1	0.0004	-0.3979
216	掴	1	0.0004	-0.3979
216	放	1	0.0004	-0.3979
216	族	1	0.0004	-0.3979
216	易	1	0.0004	-0.3979
216	木	1	0.0004	-0.3979
216	查	1	0.0004	-0.3979
216	样	1	0.0004	-0.3979
216	格	1	0.0004	-0.3979
216	棡	1	0.0004	-0.3979
216	椅	1	0.0004	-0.3979
216	業	1	0.0004	-0.3979
216	樂	1	0.0004	-0.3979
216	正	1	0.0004	-0.3979
216	歳	1	0.0004	-0.3979
216	死	1	0.0004	-0.3979
216	氷	1	0.0004	-0.3979
216	河	1	0.0004	-0.3979
216	淡	1	0.0004	-0.3979
216	温	1	0.0004	-0.3979
216	湖	1	0.0004	-0.3979
216	漏	1	0.0004	-0.3979
216	灰	1	0.0004	-0.3979
216	牙	1	0.0004	-0.3979
216	王	1	0.0004	-0.3979
216	球	1	0.0004	-0.3979
216	瓦	1	0.0004	-0.3979
216	用	1	0.0004	-0.3979
216	町	1	0.0004	-0.3979
216	留	1	0.0004	-0.3979
216	盟	1	0.0004	-0.3979
216	盾	1	0.0004	-0.3979
216	眼	1	0.0004	-0.3979
216	矛	1	0.0004	-0.3979
216	石	1	0.0004	-0.3979
216	硬	1	0.0004	-0.3979
216	祝	1	0.0004	-0.3979
216	福	1	0.0004	-0.3979
216	管	1	0.0004	-0.3979
216	紡	1	0.0004	-0.3979
216	細	1	0.0004	-0.3979
216	縺	1	0.0004	-0.3979
216	習	1	0.0004	-0.3979
216	翼	1	0.0004	-0.3979
216	聊	1	0.0004	-0.3979
216	至	1	0.0004	-0.3979
216	菴	1	0.0004	-0.3979
216	薙	1	0.0004	-0.3979
216	螯	1	0.0004	-0.3979
216	表	1	0.0004	-0.3979
216	裏	1	0.0004	-0.3979
216	触	1	0.0004	-0.3979
216	誠	1	0.0004	-0.3979
216	調	1	0.0004	-0.3979
216	謀	1	0.0004	-0.3979
216	識	1	0.0004	-0.3979
216	说	1	0.0004	-0.3979
216	调	1	0.0004	-0.3979
216	軋	1	0.0004	-0.3979
216	轢	1	0.0004	-0.3979
216	辻	1	0.0004	-0.3979
216	还	1	0.0004	-0.3979
216	这	1	0.0004	-0.3979
216	通	1	0.0004	-0.3979
216	逢	1	0.0004	-0.3979
216	違	1	0.0004	-0.3979
216	遭	1	0.0004	-0.3979
216	銃	1	0.0004	-0.3979
216	隊	1	0.0004	-0.3979
216	雲	1	0.0004	-0.3979
216	電	1	0.0004	-0.3979
216	霊	1	0.0004	-0.3979
216	頃	1	0.0004	-0.3979
216	顫	1	0.0004	-0.3979
216	騎	1	0.0004	-0.3979
216	魔	1	0.0004	-0.3979
216	魚	1	0.0004	-0.3979
216	간	1	0.0004	-0.3979
216	고	1	0.0004	-0.3979
216	군	1	0.0004	-0.3979
216	난	1	0.0004	-0.3979
216	남	1	0.0004	-0.3979
216	냈	1	0.0004	-0.3979
216	더	1	0.0004	-0.3979
216	력	1	0.0004	-0.3979
216	로	1	0.0004	-0.3979
216	면	1	0.0004	-0.3979
216	버	1	0.0004	-0.3979
216	서	1	0.0004	-0.3979
216	선	1	0.0004	-0.3979
216	성	1	0.0004	-0.3979
216	아	1	0.0004	-0.3979
216	양	1	0.0004	-0.3979
216	엄	1	0.0004	-0.3979
216	에	1	0.0004	-0.3979
216	요	1	0.0004	-0.3979
216	용	1	0.0004	-0.3979
216	우	1	0.0004	-0.3979
216	으	1	0.0004	-0.3979
216	은	1	0.0004	-0.3979
216	의	1	0.0004	-0.3979
216	이	1	0.0004	-0.3979
216	임	1	0.0004	-0.3979
216	잠	1	0.0004	-0.3979
216	전	1	0.0004	-0.3979
216	주	1	0.0004	-0.3979
216	지	1	0.0004	-0.3979
216	짜	1	0.0004	-0.3979
216	짬	1	0.0004	-0.3979
216	쯕	1	0.0004	-0.3979
216	청	1	0.0004	-0.3979
216	투	1	0.0004	-0.3979
216	해	1	0.0004	-0.3979
216	환	1	0.0004	-0.3979
216	ｩ	1	0.0004	-0.3979
216	ｵ	1	0.0004	-0.3979
216	ﾐ	1	0.0004	-0.3979
216	ﾑ	1	0.0004	-0.3979
